network,Name,Step -2,Step -1,Step 0,Step 1,Step 2,Step 3,Step 4,Step 5,Step 6,Step 7,Step 8,Step 9,Step 10,Step 11,Step 12,Step 13,Step 14,Step 15,Step 16,Step 17,Step 18,Step 19,Step 20,Step 21,Step 22,Step 23,Step 24,Step 25,Step 26,Step 27,Step 28,Step 29,Step 30,Step 31
chapelcross33kv,GRNA3A_GRNAT1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007475281,0.007475281,0.007264717,0.007264717,0.007264717,0.007476531,0.00744115,2.331014817,2.331014817,2.331014817,2.331014817,2.331014817
chapelcross33kv,LOBI3A_LOBIT1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.76033249,14.76033249,14.76033249,7.353745979,7.353352969,7.234598031,7.234598031,7.234598031,7.234598031,7.234598031
chapelcross33kv,LAHO3A_LAHOT1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.78805405,9.560777555,6.364145874,6.364145874,6.364245949,6.364245949,6.364245949,6.364180309,6.364240339,3.946710085,3.946710085,3.946710085,3.946710085,3.946710085
chapelcross33kv,LAHO3B_LAHOT2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21E-08,2.21E-08,2.18E-08,2.18E-08,2.18E-08,2.22E-08,2.21E-08,2.407398518,2.407398518,2.407398518,2.407398518,2.407398518
chapelcross33kv,MIBI3-_MIBIT1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.49078303,10.49078303,7.858553146,5.231918579,5.231736154,5.231736154,5.231816119,5.231816119,5.231816119,5.231795222,5.231843715,5.231670568,5.231670568,5.231670568,5.231670568,5.231670568
chapelcross33kv,GRNA3B_GRNAT2_1,0,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,14.39501387,10.77616237,10.77616237,7.172564933,7.172564933,7.172564933,7.172454019,7.172561799,4.836245153,4.836245153,4.836245153,4.836245153,4.836245153
chapelcross33kv,MIBI3-_LAHO3A_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.04688142,10.59593165,6.760100237,6.760100237,6.76285899,6.76285899,6.76285899,6.750772515,6.752415807,4.095729541,4.095729541,4.095729541,4.095729541,4.095729541
chapelcross33kv,LAHO3B_NEWCT1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.196332694,2.196332694,1.094140204,1.094140204,1.094140204,1.094046464,1.094066278,1.094114648,1.094114648,1.094114648,1.094114648,1.094114648
chapelcross33kv,CHAP3-_MIBI3-_1,0,0,0,0,0,0,0,0.501035687,0.501035687,0.501032491,0.501032491,0.501032491,0.501029814,0.501029814,0.501029814,0.501029814,0.501069731,0.501069731,11.16762958,11.16762958,24.25599115,16.72039791,12.71064914,12.71064914,7.642147212,7.642147212,7.642147212,7.617087034,7.624423803,4.904404857,4.904404857,4.904404857,4.904404857,4.904404857
chapelcross33kv,ANANT1_CHAP3-_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.23821427,12.23821427,9.150542399,9.150542399,6.082320885,6.082450552,6.081841312,6.081841312,6.082711854,6.082711854,6.082711854,6.082119613,6.082270132,6.111537584,6.111537584,6.111537584,6.111537584,6.111537584
chapelcross33kv,CARU3A_CHAPX1_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.06E-08,-1.06E-08,-1.06E-08,-1.09E-08,-1.09E-08,-1.10E-08,-1.10E-08,-1.10E-08,-1.10E-08,-1.10E-08
chapelcross33kv,ANANT2_CHAP3-_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.23865147,12.23865147,9.150771057,9.150771057,6.08241741,6.082547531,6.08193616,6.08193616,6.082807908,6.082807908,6.082807908,6.082215438,6.08236648,6.05244942,6.05244942,6.05244942,6.05244942,6.05244942
chapelcross33kv,EWHC3-_MIBI3-_1,0,0,0,0,0,0,0,0.500562334,0.500562334,0.500555292,0.500555292,0.500555292,0.500548936,5.01E-01,5.01E-01,5.01E-01,5.01E-01,0.500620006,0.500659383,0.500659383,0.500686677,0.500653481,0.50061561,0.50061561,-4.446589831,-4.446589831,-4.446589831,-4.453013714,-4.449954021,-4.459716888,-4.459716888,-4.459716888,-4.459716888,-4.459716888
chapelcross33kv,CRAG5A_LAHO5-_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.74E-08,-2.14E-08,-2.23E-08,-2.23E-08,-2.22E-08,-2.22E-08,-2.22E-08,-2.23E-08,-2.22E-08,-2.21E-08,-2.21E-08,-2.21E-08,-2.21E-08,-2.21E-08
chapelcross33kv,CHAPX4_LOBI3A_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.174666113,-5.343948107,-3.308825969,-3.308825969,-3.308825969,-3.308825969,-3.308825969
chapelcross33kv,CHAPX1_LOBI3A_1,0,0,0,0,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,15.53453548,15.53453548,15.53453548,15.5860502,13.41179929,10.95929119,10.95929119,10.95929119,10.95929119,10.95929119
chapelcross33kv,CHAP3-_GRNA3B_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.92333969,11.05659506,11.05659506,7.298547977,7.298547977,7.298547977,7.294760093,7.295472778,4.890947463,4.890947463,4.890947463,4.890947463,4.890947463
chapelcross33kv,CHAP3-_MINS3-_1,0,0,0,0,0,0.502402661,0.502402661,0.502394081,0.502394081,0.502356207,0.502356207,0.502356207,0.50232185,0.50232185,0.50232185,0.50232185,0.502697789,0.502697789,0.502737236,0.502737236,-19.23681417,-19.23259118,-19.24653342,-19.24653342,-19.20545969,-19.20545969,-19.20545969,-19.24203776,-19.23828798,-19.24523825,-19.24523825,-19.24523825,-19.24523825,-19.24523825
chapelcross33kv,CHAP3-_STCR3-_1,0,0,-1.14E-08,-1.14E-08,-1.14E-08,-0.502402672,-0.502402672,-1.00342978,-1.00342978,-1.032033778,-1.032033778,-1.032033778,-1.12198992,-1.12198992,-1.12198992,-1.12198992,-25.55556664,-25.55556664,-30.04602294,-30.04602294,-17.26092413,-24.65284159,-19.0102704,-19.0102704,-40.27924793,-40.27924793,-40.27924793,-32.21783466,-34.91244662,-30.05790494,-30.05790494,-30.05790494,-30.05790494,-30.05790494
chapelcross33kv,LOBI3B_LOBIT2_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.791634,14.791634,14.791634,7.3670211,7.366770663,7.488805826,7.488805826,7.488805826,7.488805826,7.488805826
chapelcross33kv,lne_AL048A_GRNA1-_1,0,0,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapelcross33kv,lne_CHAP1-_AL048A_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapelcross33kv,lne_AL048B_GRNA1-_1,0,0,0,0,0,0,0,0,0,4.27E-08,4.27E-08,4.27E-08,0.089274062,0.089274062,0.089274062,0.089274062,0.04809673,0.04809673,0.047717603,0.047717603,0.049429092,0.049228982,0.07061566,0.07061566,0.048343888,0.048343888,0.048343888,0.070013185,0.049508008,0.070398046,0.070398046,0.070398046,0.070398046,0.070398046
chapelcross33kv,lne_CHAP1-_AL048B_1,0,0,0,0,0,0,0,0,0,5.91E-05,5.91E-05,5.91E-05,0.089581444,0.089581444,0.089581444,0.089581444,0.048286472,0.048286472,0.04790585,0.04790585,0.049624087,0.049423187,0.070917515,0.070917515,0.048534603,0.048534603,0.048534603,0.070312367,0.049703313,0.07069889,0.07069889,0.07069889,0.07069889,0.07069889
chapelcross33kv,CHAP08_CHAPX3_1,0,0,0,0,0,0,0.00E+00,0,0,6.47E-12,6.47E-12,6.47E-12,6.56E-12,6.56E-12,6.56E-12,6.56E-12,4.00E-12,4.00E-12,3.97E-12,3.97E-12,4.11E-12,4.09E-12,6.33E-12,6.33E-12,4.02E-12,4.02E-12,4.02E-12,6.27E-12,4.12E-12,6.30E-12,6.30E-12,6.30E-12,6.30E-12,6.30E-12
chapelcross33kv,CHAP3-_SOLWAY,0,0,0,0,0,0,0.00E+00,0,0,-2.33E-12,-2.33E-12,-2.33E-12,-2.36E-12,-2.36E-12,-2.36E-12,-2.36E-12,-1.43E-12,-1.43E-12,-1.42E-12,-1.42E-12,-1.47E-12,-1.47E-12,-2.27E-12,-2.27E-12,-1.44E-12,-1.44E-12,-1.44E-12,-2.25E-12,-1.48E-12,-2.26E-12,-2.26E-12,-2.26E-12,-2.26E-12,-2.26E-12
chapelcross132kv,CHAP3A1,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapelcross132kv,CHAP3A2,0,0,0,0,0,0,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapelcross132kv,CHAP1-_CHAP3-_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapelcross132kv,CHAP1-_CHAP3-_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chapelcross132kv,CHAP1-_M1-_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcross132kv,CHAP1-_M1-_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcross132kv,CHAP1-_R1-_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcross132kv,HARK,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcross132kv,DUMF-2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcross132kv,ECCF-2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcross132kv,GRNA-2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcross132kv,DUMF-1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcross132kv,ECCF-1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcross132kv,CHAP1-_T1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcross132kv,CHAP1-_T2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcross132kv,GRNA-1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
stevenscroft33kv,STCR3-,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
stevenscroft33kv,STCR3-_STCR0G,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
stevenscroft33kv,STCR0G-_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
stevenscroft33kv,STCR0G-_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
stevenscroft33kv,STRC0G-_STCRLVT,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
stevenscroft33kv,STCR_AUX,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
stevenscroft33kv,STCR_DIESEL ,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
minsca33kv,MINS3-,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
minsca33kv,MINS3-_MINSC,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
minsca33kv, MINS0G,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
ewehillwindfarm1,EWHC3-,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
ewehillwindfarm1,EWHC3-_EWHC0G_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
ewehillwindfarm1,EWHC0G,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna132kv,124 120 128,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna132kv,783 780 784,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna132kv,303 305 304,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna132kv,203 205 204,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna132kv,683 680 684,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna132kv,504 505 503,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna132kv,404 405 403,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna132kv,804 805 803,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,M1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,R1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,X606 X604,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,HARK A,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,X516 X514,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,GRNA 780 A,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,X510,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,GRNA 780,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,GRNA 780 tx,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,X406 X404,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,ELVA A,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,ELVA,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,X447,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,X447 X449,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,X449,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,SC1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,X448,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,X236 X230 X234,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,X116 X114,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,GRNA 680 A,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,X110,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,GRNA 680,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,GRNA 680 tx,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,SC2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,SC3,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,SC4,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,SC5,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,SC6,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,SC7,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
gretna400kv,SC8,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,R1_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,M1_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,1106 1104_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,1105 A_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,1105 B_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,1105 1103_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,1103 303 A_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,1103 303 B_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,1103 303 C_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,303 305_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,305 304_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,GRNA1 A_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna1,GRNA1 B_1,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,R1_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,M1_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,206 204_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,205 A_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,205 B_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,205 203_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,203 203 A_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,203 203 B_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,203 203 C_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,203 205_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,205 204_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,GRNA1 A_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
chapelcrossgretna2,GRNA1 B_2,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999,999
